9791,CONTROL_STRUCTURE,-1,,TODO,,TRY,11,10,<empty>
9868,CONTROL_STRUCTURE,-1,,"if (!defined(""DVWA_WEB_PAGE_TO_ROOT""))",,IF,3,1,<empty>
10180,CONTROL_STRUCTURE,-1,,"if (!array_key_exists($selectedDocId,$docs))",,IF,21,10,<empty>
10196,CONTROL_STRUCTURE,-1,,"if ($docs[$selectedDocId][""type""] == ""markdown"")",,IF,28,13,<empty>
10216,CONTROL_STRUCTURE,-1,,foreach (array_keys($docs) as $docId),,FOR,,15,<empty>
10341,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""Login""]))",,IF,10,5,<empty>
10346,CONTROL_STRUCTURE,-1,,"if (array_key_exists(""session_token"",$_SESSION))",,IF,12,1,<empty>
10423,CONTROL_STRUCTURE,-1,,if (mysqli_num_rows($result) != 1),,IF,34,12,<empty>
10465,CONTROL_STRUCTURE,-1,,if ($result && mysqli_num_rows($result) == 1),,IF,41,15,<empty>
10545,CONTROL_STRUCTURE,-1,,if (!dvwaIsLoggedIn()),,IF,8,4,<empty>
10675,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""seclev_submit""]))",,IF,13,8,<empty>
10688,CONTROL_STRUCTURE,-1,,"switch ($_POST[""security""])",,SWITCH,18,3,<empty>
10695,CONTROL_STRUCTURE,-1,,break,,BREAK,21,3,<empty>
10699,CONTROL_STRUCTURE,-1,,break,,BREAK,24,6,<empty>
10703,CONTROL_STRUCTURE,-1,,break,,BREAK,27,9,<empty>
10707,CONTROL_STRUCTURE,-1,,break,,BREAK,30,12,<empty>
10717,CONTROL_STRUCTURE,-1,,foreach ( as $securityLevel),,FOR,,11,<empty>
10754,CONTROL_STRUCTURE,-1,,if ($securityLevel == dvwaSecurityLevelGet()),,IF,42,2,<empty>
10893,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""create_db""]))",,IF,12,7,<empty>
10898,CONTROL_STRUCTURE,-1,,"if (array_key_exists(""session_token"",$_SESSION))",,IF,14,1,<empty>
10912,CONTROL_STRUCTURE,-1,,"if ($DBMS == ""MySQL"")",,IF,22,3,<empty>
10923,CONTROL_STRUCTURE,-1,,"if ($DBMS == ""PGSQL"")",,IF,25,1,<empty>
10937,CONTROL_STRUCTURE,-1,,"if ($DBMS == ""MySQL"")",,IF,40,10,<empty>
10944,CONTROL_STRUCTURE,-1,,"if ($DBMS == ""PGSQL"")",,IF,42,1,<empty>
11065,CONTROL_STRUCTURE,-1,,"if (dvwaSecurityLevelGet() == ""impossible"" && dvwaCurrentUser() != ""admin"")",,IF,11,4,<empty>
11086,CONTROL_STRUCTURE,-1,,"if ($_SERVER[""REQUEST_METHOD""] != ""POST"")",,IF,15,5,<empty>
11106,CONTROL_STRUCTURE,-1,,TODO,,TRY,24,6,<empty>
11113,CONTROL_STRUCTURE,-1,,if (is_null($data)),,IF,27,3,<empty>
11253,CONTROL_STRUCTURE,-1,,"if (dvwaSecurityLevelGet() == ""high"" || dvwaSecurityLevelGet() == ""impossible"" && dvwaCurrentUser() != ""admin"")",,IF,10,4,<empty>
11290,CONTROL_STRUCTURE,-1,,while ($row = mysqli_fetch_row($result)),,WHILE,20,9,<empty>
11294,CONTROL_STRUCTURE,-1,,"if (dvwaSecurityLevelGet() == ""impossible"")",,IF,21,1,<empty>
11435,CONTROL_STRUCTURE,-1,,switch (dvwaSecurityLevelGet()),,SWITCH,17,12,<empty>
11441,CONTROL_STRUCTURE,-1,,break,,BREAK,20,3,<empty>
11445,CONTROL_STRUCTURE,-1,,break,,BREAK,23,6,<empty>
11449,CONTROL_STRUCTURE,-1,,break,,BREAK,26,9,<empty>
11455,CONTROL_STRUCTURE,-1,,break,,BREAK,30,13,<empty>
11484,CONTROL_STRUCTURE,-1,,"if (dvwaCurrentUser() != ""admin"")",,IF,12,1,<empty>
11499,CONTROL_STRUCTURE,-1,,"if (dvwaCurrentUser() != ""admin"")",,IF,8,1,<empty>
11519,CONTROL_STRUCTURE,-1,,"if (dvwaCurrentUser() != ""admin"")",,IF,13,1,<empty>
11626,CONTROL_STRUCTURE,-1,,switch (dvwaSecurityLevelGet()),,SWITCH,17,12,<empty>
11632,CONTROL_STRUCTURE,-1,,break,,BREAK,20,3,<empty>
11636,CONTROL_STRUCTURE,-1,,break,,BREAK,23,6,<empty>
11640,CONTROL_STRUCTURE,-1,,break,,BREAK,26,9,<empty>
11646,CONTROL_STRUCTURE,-1,,break,,BREAK,30,13,<empty>
11660,CONTROL_STRUCTURE,-1,,"if ($vulnerabilityFile == ""high.php"" || $vulnerabilityFile == ""impossible.php"")",,IF,50,15,<empty>
11759,CONTROL_STRUCTURE,-1,,"if (isset($_GET[""Login""]))",,IF,3,1,<empty>
11850,CONTROL_STRUCTURE,-1,,if ($result && mysqli_num_rows($result) == 1),,IF,22,11,<empty>
12007,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""Login""]) && isset($_POST[""username""]) && isset($_POST[""password""]))",,IF,3,1,<empty>
12096,CONTROL_STRUCTURE,-1,,"if ($data->rowCount() == 1 && $row[""failed_login""] >= $total_failed_login)",,IF,30,16,<empty>
12115,CONTROL_STRUCTURE,-1,,if ($timenow < $timeout),,IF,46,4,<empty>
12136,CONTROL_STRUCTURE,-1,,if ($data->rowCount() == 1 && $account_locked == false),,IF,60,22,<empty>
12163,CONTROL_STRUCTURE,-1,,if ($failed_login >= $total_failed_login),,IF,71,6,<empty>
12253,CONTROL_STRUCTURE,-1,,"if (isset($_GET[""Login""]))",,IF,3,1,<empty>
12294,CONTROL_STRUCTURE,-1,,if ($result && mysqli_num_rows($result) == 1),,IF,15,6,<empty>
12381,CONTROL_STRUCTURE,-1,,"if (isset($_GET[""Login""]))",,IF,3,1,<empty>
12462,CONTROL_STRUCTURE,-1,,if ($result && mysqli_num_rows($result) == 1),,IF,17,8,<empty>
12611,CONTROL_STRUCTURE,-1,,switch (dvwaSecurityLevelGet()),,SWITCH,18,12,<empty>
12617,CONTROL_STRUCTURE,-1,,break,,BREAK,21,3,<empty>
12621,CONTROL_STRUCTURE,-1,,break,,BREAK,24,6,<empty>
12625,CONTROL_STRUCTURE,-1,,break,,BREAK,27,9,<empty>
12629,CONTROL_STRUCTURE,-1,,break,,BREAK,30,12,<empty>
12643,CONTROL_STRUCTURE,-1,,"if ($_DVWA[""recaptcha_public_key""] == """")",,IF,38,16,<empty>
12687,CONTROL_STRUCTURE,-1,,if ($hide_form),,IF,53,18,<empty>
12697,CONTROL_STRUCTURE,-1,,"if ($vulnerabilityFile == ""impossible.php"")",,IF,62,20,<empty>
12713,CONTROL_STRUCTURE,-1,,"if ($vulnerabilityFile == ""high.php"")",,IF,74,22,<empty>
12721,CONTROL_STRUCTURE,-1,,"if ($vulnerabilityFile == ""high.php"" || $vulnerabilityFile == ""impossible.php"")",,IF,77,23,<empty>
12811,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""Change""]))",,IF,3,1,<empty>
12832,CONTROL_STRUCTURE,-1,,"if ($resp || $_POST[""g-recaptcha-response""] == ""hidd3n_valu3"" && $_SERVER[""HTTP_USER_AGENT""] == ""reCAPTCHA"")",,IF,17,5,<empty>
12844,CONTROL_STRUCTURE,-1,,if ($pass_new == $pass_conf),,IF,25,1,<empty>
13011,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""Change""]))",,IF,3,1,<empty>
13113,CONTROL_STRUCTURE,-1,,if (!$resp),,IF,33,16,<empty>
13136,CONTROL_STRUCTURE,-1,,if ($pass_new == $pass_conf && $data->rowCount() == 1),,IF,46,5,<empty>
13233,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""Change""]) && $_POST[""step""] == ""1"")",,IF,3,1,<empty>
13259,CONTROL_STRUCTURE,-1,,if (!$resp),,IF,18,5,<empty>
13270,CONTROL_STRUCTURE,-1,,if ($pass_new == $pass_conf),,IF,26,1,<empty>
13285,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""Change""]) && $_POST[""step""] == ""2"")",,IF,45,2,<empty>
13305,CONTROL_STRUCTURE,-1,,if ($pass_new == $pass_conf),,IF,54,4,<empty>
13449,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""Change""]) && $_POST[""step""] == ""1"")",,IF,3,1,<empty>
13475,CONTROL_STRUCTURE,-1,,if (!$resp),,IF,18,5,<empty>
13486,CONTROL_STRUCTURE,-1,,if ($pass_new == $pass_conf),,IF,26,1,<empty>
13501,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""Change""]) && $_POST[""step""] == ""2"")",,IF,46,2,<empty>
13521,CONTROL_STRUCTURE,-1,,"if (!$_POST[""passed_captcha""])",,IF,55,4,<empty>
13533,CONTROL_STRUCTURE,-1,,if ($pass_new == $pass_conf),,IF,62,5,<empty>
13701,CONTROL_STRUCTURE,-1,,switch (dvwaSecurityLevelGet()),,SWITCH,17,11,<empty>
13707,CONTROL_STRUCTURE,-1,,break,,BREAK,20,3,<empty>
13711,CONTROL_STRUCTURE,-1,,break,,BREAK,23,6,<empty>
13715,CONTROL_STRUCTURE,-1,,break,,BREAK,26,9,<empty>
13719,CONTROL_STRUCTURE,-1,,break,,BREAK,29,12,<empty>
13775,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""include""]))",,IF,8,3,<empty>
13816,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""include""]))",,IF,9,3,<empty>
13852,CONTROL_STRUCTURE,-1,,"if (array_key_exists(""callback"",$_GET))",,IF,4,2,<empty>
13918,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""include""]))",,IF,13,3,<empty>
13955,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""include""]))",,IF,14,4,<empty>
14064,CONTROL_STRUCTURE,-1,,switch (dvwaSecurityLevelGet()),,SWITCH,17,11,<empty>
14070,CONTROL_STRUCTURE,-1,,break,,BREAK,20,3,<empty>
14074,CONTROL_STRUCTURE,-1,,break,,BREAK,23,6,<empty>
14078,CONTROL_STRUCTURE,-1,,break,,BREAK,26,9,<empty>
14082,CONTROL_STRUCTURE,-1,,break,,BREAK,29,12,<empty>
14105,CONTROL_STRUCTURE,-1,,"if ($vulnerabilityFile == ""impossible.php"")",,IF,56,15,<empty>
14117,CONTROL_STRUCTURE,-1,,"if ($vulnerabilityFile == ""high.php"" || $vulnerabilityFile == ""impossible.php"")",,IF,70,17,<empty>
14233,CONTROL_STRUCTURE,-1,,"if ($_SERVER[""REQUEST_METHOD""] == ""POST"" && array_key_exists(""CONTENT_TYPE"",$_SERVER) && $_SERVER[""CONTENT_TYPE""] == ""application/json"")",,IF,7,4,<empty>
14256,CONTROL_STRUCTURE,-1,,"if (array_key_exists(""HTTP_USER_TOKEN"",$_SERVER) && array_key_exists(""password_new"",$data) && array_key_exists(""password_conf"",$data) && array_key_exists(""Change"",$data))",,IF,10,3,<empty>
14283,CONTROL_STRUCTURE,-1,,"if (array_key_exists(""user_token"",$_REQUEST) && array_key_exists(""password_new"",$_REQUEST) && array_key_exists(""password_conf"",$_REQUEST) && array_key_exists(""Change"",$_REQUEST))",,IF,20,1,<empty>
14309,CONTROL_STRUCTURE,-1,,if ($change),,IF,31,5,<empty>
14315,CONTROL_STRUCTURE,-1,,if ($pass_new == $pass_conf),,IF,36,2,<empty>
14345,CONTROL_STRUCTURE,-1,,"if ($request_type == ""json"")",,IF,55,4,<empty>
14431,CONTROL_STRUCTURE,-1,,"if (isset($_GET[""Change""]))",,IF,3,1,<empty>
14488,CONTROL_STRUCTURE,-1,,if ($pass_new == $pass_conf && $data->rowCount() == 1),,IF,24,12,<empty>
14579,CONTROL_STRUCTURE,-1,,"if (isset($_GET[""Change""]))",,IF,3,1,<empty>
14590,CONTROL_STRUCTURE,-1,,if ($pass_new == $pass_conf),,IF,9,3,<empty>
14705,CONTROL_STRUCTURE,-1,,"if (isset($_GET[""Change""]))",,IF,3,1,<empty>
14710,CONTROL_STRUCTURE,-1,,"if (stripos($_SERVER[""HTTP_REFERER""],$_SERVER[""SERVER_NAME""]) !== false)",,IF,5,1,<empty>
14727,CONTROL_STRUCTURE,-1,,if ($pass_new == $pass_conf),,IF,11,3,<empty>
14872,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""Login""]))",,IF,10,6,<empty>
14914,CONTROL_STRUCTURE,-1,,if ($result && mysqli_num_rows($result) == 1),,IF,23,10,<empty>
15043,CONTROL_STRUCTURE,-1,,switch (dvwaSecurityLevelGet()),,SWITCH,17,11,<empty>
15049,CONTROL_STRUCTURE,-1,,break,,BREAK,20,3,<empty>
15053,CONTROL_STRUCTURE,-1,,break,,BREAK,23,6,<empty>
15057,CONTROL_STRUCTURE,-1,,break,,BREAK,26,9,<empty>
15061,CONTROL_STRUCTURE,-1,,break,,BREAK,29,12,<empty>
15073,CONTROL_STRUCTURE,-1,,"if ($vulnerabilityFile == ""impossible.php"")",,IF,48,14,<empty>
15145,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""Submit""]))",,IF,3,1,<empty>
15196,CONTROL_STRUCTURE,-1,,"if (stristr(php_uname(""s""),""Windows NT""))",,IF,24,4,<empty>
15253,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""Submit""]))",,IF,3,1,<empty>
15272,CONTROL_STRUCTURE,-1,,if (is_numeric($octet[0]) && is_numeric($octet[1]) && is_numeric($octet[2]) && is_numeric($octet[3]) && sizeof($octet) == 4),,IF,15,5,<empty>
15311,CONTROL_STRUCTURE,-1,,"if (stristr(php_uname(""s""),""Windows NT""))",,IF,20,2,<empty>
15353,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""Submit""]))",,IF,3,1,<empty>
15361,CONTROL_STRUCTURE,-1,,"if (stristr(php_uname(""s""),""Windows NT""))",,IF,8,2,<empty>
15408,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""Submit""]))",,IF,3,1,<empty>
15430,CONTROL_STRUCTURE,-1,,"if (stristr(php_uname(""s""),""Windows NT""))",,IF,17,4,<empty>
15549,CONTROL_STRUCTURE,-1,,"if (array_key_exists(""HTTP_X_FORWARDED_FOR"",$_SERVER))",,IF,11,2,<empty>
15572,CONTROL_STRUCTURE,-1,,"if (array_key_exists(""HTTP_REFERER"",$_SERVER))",,IF,16,4,<empty>
15672,CONTROL_STRUCTURE,-1,,"if (!ini_get(""allow_url_include""))",,IF,5,2,<empty>
15679,CONTROL_STRUCTURE,-1,,"if (!ini_get(""allow_url_fopen""))",,IF,8,3,<empty>
15779,CONTROL_STRUCTURE,-1,,switch (dvwaSecurityLevelGet()),,SWITCH,17,11,<empty>
15785,CONTROL_STRUCTURE,-1,,break,,BREAK,20,3,<empty>
15789,CONTROL_STRUCTURE,-1,,break,,BREAK,23,6,<empty>
15793,CONTROL_STRUCTURE,-1,,break,,BREAK,26,9,<empty>
15797,CONTROL_STRUCTURE,-1,,break,,BREAK,29,12,<empty>
15805,CONTROL_STRUCTURE,-1,,if (isset($file)),,IF,35,13,<empty>
15828,CONTROL_STRUCTURE,-1,,"if (!fnmatch(""file*"",$file) && $file != ""include.php"")",,IF,7,2,<empty>
15855,CONTROL_STRUCTURE,-1,,"if ($file != ""include.php"" && $file != ""file1.php"" && $file != ""file2.php"" && $file != ""file3.php"")",,IF,7,2,<empty>
16055,CONTROL_STRUCTURE,-1,,switch (dvwaSecurityLevelGet()),,SWITCH,17,11,<empty>
16061,CONTROL_STRUCTURE,-1,,break,,BREAK,20,3,<empty>
16065,CONTROL_STRUCTURE,-1,,break,,BREAK,23,6,<empty>
16069,CONTROL_STRUCTURE,-1,,break,,BREAK,26,9,<empty>
16073,CONTROL_STRUCTURE,-1,,break,,BREAK,29,12,<empty>
16076,CONTROL_STRUCTURE,-1,,"if ($_SERVER[""REQUEST_METHOD""] == ""POST"")",,IF,34,13,<empty>
16082,CONTROL_STRUCTURE,-1,,"if (array_key_exists(""phrase"",$_POST) && array_key_exists(""token"",$_POST))",,IF,35,1,<empty>
16095,CONTROL_STRUCTURE,-1,,"if ($phrase == ""success"")",,IF,40,3,<empty>
16099,CONTROL_STRUCTURE,-1,,switch (dvwaSecurityLevelGet()),,SWITCH,41,1,<empty>
16103,CONTROL_STRUCTURE,-1,,"if ($token == md5(str_rot13(""success"")))",,IF,43,2,<empty>
16114,CONTROL_STRUCTURE,-1,,break,,BREAK,48,3,<empty>
16116,CONTROL_STRUCTURE,-1,,"if ($token == strrev(""XXsuccessXX""))",,IF,50,5,<empty>
16126,CONTROL_STRUCTURE,-1,,break,,BREAK,55,6,<empty>
16128,CONTROL_STRUCTURE,-1,,"if ($token == hash(""sha256"",hash(""sha256"",""XX"" . strrev(""success"")) . ""ZZ""))",,IF,57,8,<empty>
16146,CONTROL_STRUCTURE,-1,,break,,BREAK,62,9,<empty>
16150,CONTROL_STRUCTURE,-1,,break,,BREAK,65,12,<empty>
16157,CONTROL_STRUCTURE,-1,,"if (dvwaSecurityLevelGet() == ""impossible"")",,IF,75,14,<empty>
16338,CONTROL_STRUCTURE,-1,,switch (dvwaSecurityLevelGet()),,SWITCH,15,10,<empty>
16346,CONTROL_STRUCTURE,-1,,break,,BREAK,19,4,<empty>
16352,CONTROL_STRUCTURE,-1,,break,,BREAK,23,8,<empty>
16358,CONTROL_STRUCTURE,-1,,break,,BREAK,27,12,<empty>
16364,CONTROL_STRUCTURE,-1,,break,,BREAK,31,16,<empty>
16402,CONTROL_STRUCTURE,-1,,"if (array_key_exists(""redirect"",$_GET) && $_GET[""redirect""] != """")",,IF,3,1,<empty>
16411,CONTROL_STRUCTURE,-1,,"if (strpos($_GET[""redirect""],""info.php"") !== false)",,IF,4,1,<empty>
16456,CONTROL_STRUCTURE,-1,,"if (array_key_exists(""redirect"",$_GET) && is_numeric($_GET[""redirect""]))",,IF,5,2,<empty>
16464,CONTROL_STRUCTURE,-1,,"switch (intval($_GET[""redirect""]))",,SWITCH,6,1,<empty>
16472,CONTROL_STRUCTURE,-1,,break,,BREAK,9,3,<empty>
16476,CONTROL_STRUCTURE,-1,,break,,BREAK,12,6,<empty>
16480,CONTROL_STRUCTURE,-1,,break,,BREAK,15,9,<empty>
16481,CONTROL_STRUCTURE,-1,,"if ($target != """")",,IF,17,2,<empty>
16568,CONTROL_STRUCTURE,-1,,"if (array_key_exists(""id"",$_GET) && is_numeric($_GET[""id""]))",,IF,17,11,<empty>
16576,CONTROL_STRUCTURE,-1,,"switch (intval($_GET[""id""]))",,SWITCH,18,1,<empty>
16584,CONTROL_STRUCTURE,-1,,break,,BREAK,21,3,<empty>
16588,CONTROL_STRUCTURE,-1,,break,,BREAK,24,6,<empty>
16592,CONTROL_STRUCTURE,-1,,"if ($info == """")",,IF,30,12,<empty>
16636,CONTROL_STRUCTURE,-1,,"if (array_key_exists(""redirect"",$_GET) && $_GET[""redirect""] != """")",,IF,3,1,<empty>
16666,CONTROL_STRUCTURE,-1,,"if (array_key_exists(""redirect"",$_GET) && $_GET[""redirect""] != """")",,IF,3,1,<empty>
16675,CONTROL_STRUCTURE,-1,,"if (preg_match(""/http:\\/\\/|https:\\/\\//i"",$_GET[""redirect""]))",,IF,4,1,<empty>
16812,CONTROL_STRUCTURE,-1,,switch (dvwaSecurityLevelGet()),,SWITCH,18,12,<empty>
16818,CONTROL_STRUCTURE,-1,,break,,BREAK,21,3,<empty>
16824,CONTROL_STRUCTURE,-1,,break,,BREAK,25,7,<empty>
16828,CONTROL_STRUCTURE,-1,,break,,BREAK,28,10,<empty>
16832,CONTROL_STRUCTURE,-1,,break,,BREAK,31,13,<empty>
16844,CONTROL_STRUCTURE,-1,,"if ($vulnerabilityFile == ""high.php"")",,IF,41,15,<empty>
16859,CONTROL_STRUCTURE,-1,,"if ($vulnerabilityFile == ""medium.php"")",,IF,49,2,<empty>
16867,CONTROL_STRUCTURE,-1,,for ($i = 1;$i < $number_of_rows + 1;$i++),,FOR,52,2,<empty>
16895,CONTROL_STRUCTURE,-1,,"if ($vulnerabilityFile == ""impossible.php"")",,IF,61,4,<empty>
16986,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""id""]))",,IF,11,6,<empty>
17076,CONTROL_STRUCTURE,-1,,"if (isset($_SESSION[""id""]))",,IF,3,1,<empty>
17084,CONTROL_STRUCTURE,-1,,"switch ($_DVWA[""SQLI_DB""])",,SWITCH,7,2,<empty>
17100,CONTROL_STRUCTURE,-1,,while ($row = mysqli_fetch_assoc($result)),,WHILE,14,4,<empty>
17125,CONTROL_STRUCTURE,-1,,break,,BREAK,24,6,<empty>
17132,CONTROL_STRUCTURE,-1,,TODO,,TRY,30,10,<empty>
17142,CONTROL_STRUCTURE,-1,,if ($results),,IF,37,11,<empty>
17144,CONTROL_STRUCTURE,-1,,while ($row = $results->fetchArray()),,WHILE,38,1,<empty>
17165,CONTROL_STRUCTURE,-1,,break,,BREAK,49,12,<empty>
17235,CONTROL_STRUCTURE,-1,,"if (isset($_GET[""Submit""]))",,IF,3,1,<empty>
17249,CONTROL_STRUCTURE,-1,,if (is_numeric($id)),,IF,11,3,<empty>
17254,CONTROL_STRUCTURE,-1,,"switch ($_DVWA[""SQLI_DB""])",,SWITCH,13,2,<empty>
17269,CONTROL_STRUCTURE,-1,,if ($data->rowCount() == 1),,IF,22,6,<empty>
17286,CONTROL_STRUCTURE,-1,,break,,BREAK,30,7,<empty>
17300,CONTROL_STRUCTURE,-1,,if ($result !== false),,IF,38,14,<empty>
17308,CONTROL_STRUCTURE,-1,,if ($num_columns == 2),,IF,45,2,<empty>
17326,CONTROL_STRUCTURE,-1,,break,,BREAK,57,15,<empty>
17391,CONTROL_STRUCTURE,-1,,"if (isset($_REQUEST[""Submit""]))",,IF,3,1,<empty>
17399,CONTROL_STRUCTURE,-1,,"switch ($_DVWA[""SQLI_DB""])",,SWITCH,7,2,<empty>
17431,CONTROL_STRUCTURE,-1,,while ($row = mysqli_fetch_assoc($result)),,WHILE,14,4,<empty>
17450,CONTROL_STRUCTURE,-1,,break,,BREAK,24,6,<empty>
17457,CONTROL_STRUCTURE,-1,,TODO,,TRY,33,10,<empty>
17467,CONTROL_STRUCTURE,-1,,if ($results),,IF,40,11,<empty>
17469,CONTROL_STRUCTURE,-1,,while ($row = $results->fetchArray()),,WHILE,41,1,<empty>
17490,CONTROL_STRUCTURE,-1,,break,,BREAK,52,12,<empty>
17565,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""Submit""]))",,IF,3,1,<empty>
17577,CONTROL_STRUCTURE,-1,,"switch ($_DVWA[""SQLI_DB""])",,SWITCH,9,3,<empty>
17599,CONTROL_STRUCTURE,-1,,while ($row = mysqli_fetch_assoc($result)),,WHILE,15,4,<empty>
17615,CONTROL_STRUCTURE,-1,,break,,BREAK,23,5,<empty>
17622,CONTROL_STRUCTURE,-1,,TODO,,TRY,29,9,<empty>
17632,CONTROL_STRUCTURE,-1,,if ($results),,IF,36,10,<empty>
17634,CONTROL_STRUCTURE,-1,,while ($row = $results->fetchArray()),,WHILE,37,1,<empty>
17655,CONTROL_STRUCTURE,-1,,break,,BREAK,48,11,<empty>
17726,CONTROL_STRUCTURE,-1,,while ($record = mssql_fetch_array($result)),,WHILE,11,8,<empty>
17787,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""id""]))",,IF,11,6,<empty>
17944,CONTROL_STRUCTURE,-1,,switch (dvwaSecurityLevelGet()),,SWITCH,18,12,<empty>
17950,CONTROL_STRUCTURE,-1,,break,,BREAK,21,3,<empty>
17956,CONTROL_STRUCTURE,-1,,break,,BREAK,25,7,<empty>
17960,CONTROL_STRUCTURE,-1,,break,,BREAK,28,10,<empty>
17964,CONTROL_STRUCTURE,-1,,break,,BREAK,31,13,<empty>
17974,CONTROL_STRUCTURE,-1,,"if (ini_get(""magic_quotes_gpc"") == true)",,IF,38,15,<empty>
17984,CONTROL_STRUCTURE,-1,,"if (ini_get(""safe_mode"") == true)",,IF,42,16,<empty>
18000,CONTROL_STRUCTURE,-1,,"if ($vulnerabilityFile == ""high.php"")",,IF,53,18,<empty>
18015,CONTROL_STRUCTURE,-1,,"if ($vulnerabilityFile == ""medium.php"")",,IF,61,2,<empty>
18054,CONTROL_STRUCTURE,-1,,while ($i < $num),,WHILE,67,6,<empty>
18078,CONTROL_STRUCTURE,-1,,"if ($vulnerabilityFile == ""impossible.php"")",,IF,76,4,<empty>
18170,CONTROL_STRUCTURE,-1,,"if (isset($_COOKIE[""id""]))",,IF,3,1,<empty>
18182,CONTROL_STRUCTURE,-1,,"switch ($_DVWA[""SQLI_DB""])",,SWITCH,8,3,<empty>
18199,CONTROL_STRUCTURE,-1,,if ($result !== false),,IF,15,5,<empty>
18205,CONTROL_STRUCTURE,-1,,TODO,,TRY,17,1,<empty>
18225,CONTROL_STRUCTURE,-1,,break,,BREAK,25,7,<empty>
18232,CONTROL_STRUCTURE,-1,,TODO,,TRY,30,11,<empty>
18248,CONTROL_STRUCTURE,-1,,break,,BREAK,38,12,<empty>
18249,CONTROL_STRUCTURE,-1,,if ($exists),,IF,41,4,<empty>
18254,CONTROL_STRUCTURE,-1,,"if (rand(0,5) == 3)",,IF,47,1,<empty>
18334,CONTROL_STRUCTURE,-1,,"if (isset($_GET[""Submit""]))",,IF,3,1,<empty>
18352,CONTROL_STRUCTURE,-1,,if (is_numeric($id)),,IF,12,4,<empty>
18357,CONTROL_STRUCTURE,-1,,"switch ($_DVWA[""SQLI_DB""])",,SWITCH,14,2,<empty>
18372,CONTROL_STRUCTURE,-1,,break,,BREAK,22,6,<empty>
18386,CONTROL_STRUCTURE,-1,,if ($result !== false),,IF,30,13,<empty>
18394,CONTROL_STRUCTURE,-1,,if ($num_columns == 1),,IF,37,2,<empty>
18406,CONTROL_STRUCTURE,-1,,break,,BREAK,44,14,<empty>
18407,CONTROL_STRUCTURE,-1,,if ($exists),,IF,50,5,<empty>
18471,CONTROL_STRUCTURE,-1,,"if (isset($_GET[""Submit""]))",,IF,3,1,<empty>
18483,CONTROL_STRUCTURE,-1,,"switch ($_DVWA[""SQLI_DB""])",,SWITCH,8,3,<empty>
18500,CONTROL_STRUCTURE,-1,,if ($result !== false),,IF,15,5,<empty>
18506,CONTROL_STRUCTURE,-1,,TODO,,TRY,16,1,<empty>
18526,CONTROL_STRUCTURE,-1,,break,,BREAK,23,7,<empty>
18533,CONTROL_STRUCTURE,-1,,TODO,,TRY,28,11,<empty>
18549,CONTROL_STRUCTURE,-1,,break,,BREAK,36,12,<empty>
18550,CONTROL_STRUCTURE,-1,,if ($exists),,IF,39,4,<empty>
18612,CONTROL_STRUCTURE,-1,,"if (isset($_POST[""Submit""]))",,IF,3,1,<empty>
18624,CONTROL_STRUCTURE,-1,,"switch ($_DVWA[""SQLI_DB""])",,SWITCH,8,3,<empty>
18661,CONTROL_STRUCTURE,-1,,if ($result !== false),,IF,17,6,<empty>
18667,CONTROL_STRUCTURE,-1,,TODO,,TRY,18,1,<empty>
18678,CONTROL_STRUCTURE,-1,,break,,BREAK,25,7,<empty>
18685,CONTROL_STRUCTURE,-1,,TODO,,TRY,30,11,<empty>
18701,CONTROL_STRUCTURE,-1,,break,,BREAK,37,12,<empty>
18702,CONTROL_STRUCTURE,-1,,if ($exists),,IF,40,4,<empty>
18813,CONTROL_STRUCTURE,-1,,switch (dvwaSecurityLevelGet()),,SWITCH,17,11,<empty>
18819,CONTROL_STRUCTURE,-1,,break,,BREAK,20,3,<empty>
18823,CONTROL_STRUCTURE,-1,,break,,BREAK,23,6,<empty>
18827,CONTROL_STRUCTURE,-1,,break,,BREAK,26,9,<empty>
18831,CONTROL_STRUCTURE,-1,,break,,BREAK,29,12,<empty>
18841,CONTROL_STRUCTURE,-1,,if (!is_writable($PHPUploadPath)),,IF,36,14,<empty>
18849,CONTROL_STRUCTURE,-1,,"if (!extension_loaded(""gd"") || !function_exists(""gd_info""))",,IF,40,15,<empty>
